ID,Course,GPA
56114240611,计算机网络原理,3.85
56114240611,计算机游戏基础,3.2
56114240611,计算机组成原理,4
56114240611,可视化程序设计,3.15
56114240611,面向对象程序设计,3.7
56114240611,人工智能,3.25
56114240611,数据结构,3.55
56114240611,数据库原理,4.25
56114240611,数字逻辑,3.45
56114240611,数字图像处理,3.35
56114240612,.net应用开发,4
56114240612,C语言程序设计,4.55
56114240612,Linux系统编程,3.95
56114240612,Web应用开发,4.1
56114240612,XML技术,4.35
56114240612,编译原理,3.05
56114240612,操作系统,4.05
56114240612,计算机科学导论,3.45
56114240612,计算机网络原理,3.75
56114240612,计算机组成原理,3.25
56114240612,面向对象程序设计,4.35
56114240612,软件测试技术,3.45
56114240612,软件工程,4.25
56114240612,软件项目管理,4.15
56114240612,数据结构,3.75
56114240612,数据库管理技术,4.3
56114240612,数据库原理,3.85
56114240612,数字逻辑,4.15
56114240612,算法设计与分析,4.7
56114240612,统一建模语言,3.9
56114240613,C语言程序设计,4.3
56114240613,JAVA应用开发,4.05
56114240613,OpenGL图形编程,3.25
56114240613,操作系统,3.75
56114240613,计算机科学导论,4
56114240613,计算机离散结构,4.4
56114240613,计算机图形学,4.1
56114240613,计算机网络原理,2.85
56114240613,计算机组成原理,3.35
56114240613,可视化程序设计,4.1
56114240613,面向对象程序设计,3.2
56114240613,人工智能,3
56114240613,数据结构,3.9
56114240613,数据库原理,4.75
56114240613,数字逻辑,3.85
56114240613,数字图像处理,3
56114240613,网页动画与三维网页制作,3.9
56114240613,移动平台软件开发,4
56114240614,C语言程序设计,3.7
56114240614,JAVA应用开发,4.05
56114240614,OpenGL图形编程,3.75
56114240614,操作系统,3.85
56114240614,计算机科学导论,4.35
56114240614,计算机离散结构,4.15
56114240614,计算机图形学,4.1
56114240614,计算机网络原理,3.45
56114240614,计算机组成原理,3.2
56114240614,可视化程序设计,4.85
56114240614,面向对象程序设计,3.7
56114240614,人工智能,3.25
56114240614,数据结构,3.9
56114240614,数据库原理,4.25
56114240614,数字逻辑,3.65
56114240614,数字图像处理,3.05
56114240614,网页动画与三维网页制作,3.6
56114240614,移动平台软件开发,4.4
56114240615,C语言程序设计,3.95
56114240615,JAVA应用开发,3.35
56114240615,OpenGL图形编程,3.75
56114240615,操作系统,4.6
56114240615,计算机科学导论,3.35
56114240615,计算机离散结构,4
56114240615,计算机图形学,4
56114240615,计算机网络原理,3.5
56114240615,计算机组成原理,3
56114240615,可视化程序设计,3.4
56114240615,面向对象程序设计,3.6
56114240615,人工智能,3.15
56114240615,数据结构,3.85
56114240615,数据库原理,4.6
56114240615,数字逻辑,3.35
56114240615,数字图像处理,3.05
56114240615,网页动画与三维网页制作,3.75
56114240615,移动平台软件开发,4.15
56114240616,.net应用开发,3.75
56114240616,C语言程序设计,4.4
56114240616,Linux系统编程,3.45
56114240616,Python语言程序设计,4
56114240616,Web应用开发,3.2
56114240616,XML技术,4
56114240616,编译原理,3.65
56114240616,操作系统,3.95
56114240616,计算机科学导论,3.4
56114240616,计算机网络原理,3.3
56114240616,计算机组成原理,3.1
56114240616,面向对象程序设计,4.35
56114240616,软件测试技术,3.7
56114240616,软件工程,3.75
56114240616,数据结构,3.75
56114240616,数据库管理技术,3.1
56114240616,数据库原理,3.5
56114240616,数字逻辑,3.65
56114240616,算法设计与分析,4.4
56114240616,统一建模语言,3.9
56114240617,C语言程序设计,4.55
56114240617,RFID原理与应用,4.55
56114240617,Web应用开发,3
56114240617,操作系统,4.6
56114240617,传感器技术,4.45
56114240617,机器学习,3.2
56114240617,计算机科学导论,3.85
56114240617,计算机离散结构,4.25
56114240617,计算机网络原理,4.7
56114240617,计算机组成原理,4.5
56114240617,面向对象程序设计,4.25
56114240617,嵌入式系统原理,3.95
56114240617,数据结构,4
56114240617,数据库原理,4.5
56114240617,数字逻辑,4.25
56114240618,C语言程序设计,4.5
56114240618,RFID原理与应用,3.35
56114240618,Web应用开发,3.05
56114240618,操作系统,3.75
56114240618,传感器技术,4.2
56114240618,机器学习,3.1
56114240618,计算机科学导论,3.95
56114240618,计算机离散结构,3.55
56114240618,计算机网络原理,4.1
56114240618,计算机组成原理,3.05
56114240618,面向对象程序设计,3.9
56114240618,嵌入式系统原理,3.15
56114240618,数据结构,3.95
56114240618,数据库原理,4.3
56114240618,数字逻辑,3.15
56114240619,C语言程序设计,4.65
56114240619,JAVA应用开发,3.75
56114240619,OpenGL图形编程,4.75
56114240619,操作系统,4.65
56114240619,计算机科学导论,4.2
56114240619,计算机离散结构,3.8
56114240619,计算机图形学,4.85
56114240619,计算机网络原理,3.55
56114240619,计算机组成原理,3.2
56114240619,可视化程序设计,4.1
56114240619,面向对象程序设计,4.3
56114240619,人工智能,3
56114240619,数据结构,4.55
56114240619,数据库原理,4.6
56114240619,数字逻辑,3.65
56114240619,数字图像处理,3.3
56114240619,网页动画与三维网页制作,4.15
56114240619,移动平台软件开发,4.75
56114240620,C语言程序设计,4.15
56114240620,JAVA应用开发,3.45
56114240620,OpenGL图形编程,3.75
56114240620,操作系统,4.15
56114240620,计算机科学导论,3.65
56114240620,计算机离散结构,4.7
56114240620,计算机图形学,4.05
56114240620,计算机网络原理,3.8
56114240620,计算机游戏基础,3.45
56114240620,计算机组成原理,3.6
56114240620,可视化程序设计,3.35
56114240620,面向对象程序设计,4.25
56114240620,人工智能,3.2
56114240620,数据结构,3.7
56114240620,数据库原理,3.9
56114240620,数字逻辑,3.05
56114240620,数字图像处理,3.5
56114240620,网页动画与三维网页制作,3.45
56114240620,移动平台软件开发,3.7
56114240621,C语言程序设计,4.1
56114240621,JAVA应用开发,3
56114240621,OpenGL图形编程,4.25
56114240621,操作系统,4.05
56114240621,计算机科学导论,3.35
56114240621,计算机离散结构,3.55
56114240621,计算机图形学,3.85
56114240621,计算机网络原理,3.4
56114240621,计算机游戏基础,3.6
56114240621,计算机组成原理,3.45
56114240621,可视化程序设计,3.8
56114240621,面向对象程序设计,3.95
56114240621,人工智能,3
56114240621,数据结构,3.6
56114240621,数据库原理,3.85
56114240621,数字逻辑,3
56114240621,数字图像处理,4.65
56114240621,网页动画与三维网页制作,3.5
56114240621,移动平台软件开发,3.6
56114240622,C语言程序设计,4.55
56114240622,JAVA应用开发,4.95
56114240622,OpenGL图形编程,3.75
56114240622,操作系统,4.35
56114240622,计算机科学导论,3.5
56114240622,计算机离散结构,4.4
56114240622,计算机图形学,3.8
56114240622,计算机网络原理,3.95
56114240622,计算机游戏基础,3.65
56114240622,计算机组成原理,3.05
56114240622,可视化程序设计,3.75
56114240622,面向对象程序设计,4.7
56114240622,人工智能,3.15
56114240622,数据结构,4.25
56114240622,数据库原理,4.2
56114240622,数字逻辑,3.1
56114240622,数字图像处理,4.05
56114240622,网页动画与三维网页制作,3.6
56114240622,移动平台软件开发,3.4
56114240623,C语言程序设计,3.8
56114240623,JAVA应用开发,3.9
56114240623,OpenGL图形编程,4.25
56114240623,操作系统,4.35
56114240623,计算机科学导论,4.55
56114240623,计算机离散结构,3.85
56114240623,计算机图形学,3.95
56114240623,计算机网络原理,4
56114240623,计算机游戏基础,3.65
56114240623,计算机组成原理,3.65
56114240623,可视化程序设计,3.55
56114240623,面向对象程序设计,4.2
56114240623,人工智能,3.25
56114240623,数据结构,3.65
56114240623,数据库原理,4.5
56114240623,数字逻辑,3.35
56114240623,数字图像处理,4.45
56114240623,网页动画与三维网页制作,3
56114240623,移动平台软件开发,3
56114240625,C语言程序设计,4.05
56114240625,RFID原理与应用,4.75
56114240625,Web应用开发,4.35
56114240625,操作系统,4.05
56114240625,传感器技术,4.15
56114240625,机器学习,3.2
56114240625,计算机科学导论,3.1
56114240625,计算机离散结构,2.45
56114240625,计算机网络原理,4.15
56114240625,计算机组成原理,3.75
56114240625,面向对象程序设计,3.55
56114240625,嵌入式系统原理,3.2
56114240625,数据结构,4
56114240625,数据库原理,3.6
56114240625,数字逻辑,3.55
56114240626,C语言程序设计,3.1
56114240626,JAVA应用开发,3.65
56114240626,OpenGL图形编程,4.25
56114240626,操作系统,3.85
56114240626,计算机科学导论,4.2
56114240626,计算机离散结构,4.25
56114240626,计算机图形学,4
56114240626,计算机网络原理,3.7
56114240626,计算机游戏基础,1.45
56114240626,计算机组成原理,3
56114240626,可视化程序设计,3.9
56114240626,面向对象程序设计,3.5
56114240626,人工智能,3.1
56114240626,数据结构,3.6
56114240626,数据库原理,3.45
56114240626,数字逻辑,2.5
56114240626,数字图像处理,3.3
56114240626,网页动画与三维网页制作,3.4
56114240626,移动平台软件开发,3.3
56114240627,C语言程序设计,3.8
56114240627,JAVA应用开发,3.3
56114240627,OpenGL图形编程,4.75
56114240627,操作系统,4.15
56114240627,计算机科学导论,4.8
56114240627,计算机离散结构,4.45
56114240627,计算机图形学,4
56114240627,计算机网络原理,4.15
56114240627,计算机游戏基础,3.3
56114240627,计算机组成原理,3.45
56114240627,可视化程序设计,3.9
56114240627,面向对象程序设计,4.25
56114240627,人工智能,3.2
56114240627,数据结构,3.85
56114240627,数据库原理,4.1
56114240627,数字逻辑,3.1
56114240627,数字图像处理,3.05
56114240627,网页动画与三维网页制作,3.3
56114240627,移动平台软件开发,3.5
56114240628,C语言程序设计,4.05
56114240628,JAVA应用开发,3.4
56114240628,OpenGL图形编程,3.75
56114240628,操作系统,4.05
56114240628,计算机科学导论,3.55
56114240628,计算机离散结构,3.75
56114240628,计算机图形学,3.9
56114240628,计算机网络原理,4.35
56114240628,计算机游戏基础,3.45
56114240628,计算机组成原理,3
56114240628,可视化程序设计,3.35
56114240628,面向对象程序设计,4.25
56114240628,人工智能,1.3
56114240628,数据结构,2.9
56114240628,数据库原理,3.7
56114240628,数字逻辑,3.05
56114240628,数字图像处理,3
56114240628,信息安全技术,4.5
56114240628,移动平台软件开发,3.5
56114240629,C语言程序设计,4.6
56114240629,RFID原理与应用,3.6
56114240629,Web应用开发,3.9
56114240629,操作系统,3.85
56114240629,传感器技术,4.45
56114240629,计算机科学导论,3.95
56114240629,计算机离散结构,3.75
56114240629,计算机网络原理,4.05
56114240629,计算机组成原理,3.15
56114240629,面向对象程序设计,3.7
56114240629,嵌入式系统原理,3.15
56114240629,数据结构,3.65
56114240629,数据库原理,3.25
56114240629,数字逻辑,3.25
56114240629,网络协议分析,4.3
56114240701,.net应用开发,4.5
56114240701,C语言程序设计,4.7
56114240701,Linux系统编程,3.5
56114240701,Python语言程序设计,4.1
56114240701,Web应用开发,3.15
56114240701,XML技术,4.5
56114240701,编译原理,4.2
56114240701,操作系统,3.35
56114240701,计算机科学导论,5
56114240701,计算机网络原理,2.5
56114240701,计算机组成原理,3.6
56114240701,面向对象程序设计,4.35
56114240701,软件测试技术,3.8
56114240701,软件工程,4.75
56114240701,软件项目管理,3.95
56114240701,数据结构,3.85
56114240701,数据库管理技术,4.05
56114240701,数据库原理,4.55
56114240701,数字逻辑,4.5
56114240701,算法设计与分析,4.45
56114240701,统一建模语言,4.35
56114240702,C语言程序设计,3.9
56114240702,RFID原理与应用,3.35
56114240702,Web应用开发,4.5
56114240702,操作系统,3.65
56114240702,传感器技术,4.15
56114240702,机器学习,3
56114240702,计算机科学导论,4.7
56114240702,计算机离散结构,4.35
56114240702,计算机网络原理,3.4
56114240702,计算机组成原理,3.5
56114240702,面向对象程序设计,3.95
56114240702,嵌入式系统原理,3.4
56114240702,数据结构,3
56114240702,数据库原理,3.85
56114240702,数字逻辑,3.55
56114240702,网络协议分析,4.6
56114240703,C语言程序设计,3.95
56114240703,JAVA应用开发,3.65
56114240703,OpenGL图形编程,4.25
56114240703,操作系统,4.2
56114240703,计算机科学导论,3.45
56114240703,计算机离散结构,4.4
56114240703,计算机图形学,4.85
56114240703,计算机网络原理,3.65
56114240703,计算机组成原理,3.95
56114240703,可视化程序设计,3.8
56114240703,面向对象程序设计,4.6
56114240703,人工智能,3.1
56114240703,数据结构,4.35
56114240703,数据库原理,3.7
56114240703,数字逻辑,4
56114240703,数字图像处理,4.65
56114240703,网页动画与三维网页制作,4.2
56114240703,移动平台软件开发,4.15
56114240704,C语言程序设计,3.85
56114240704,JAVA应用开发,3.4
56114240704,OpenGL图形编程,3.75
56114240704,操作系统,2.9
56114240704,计算机科学导论,3.5
56114240704,计算机离散结构,3.7
56114240704,计算机图形学,3.95
56114240704,计算机网络原理,3.9
56114240704,计算机组成原理,3.85
56114240704,可视化程序设计,3.45
56114240704,面向对象程序设计,3.75
56114240704,人工智能,3.2
56114240704,数据结构,3.45
56114240704,数据库原理,4.3
56114240704,数字逻辑,3.6
56114240704,数字图像处理,3
56114240704,网页动画与三维网页制作,3.75
56114240704,移动平台软件开发,3.7
56114240705,C语言程序设计,4.1
56114240705,JAVA应用开发,3.95
56114240705,OpenGL图形编程,4.7
56114240705,操作系统,3.85
56114240705,计算机科学导论,4.6
56114240705,计算机离散结构,3.4
56114240705,计算机图形学,4.45
56114240705,计算机网络原理,3.3
56114240705,计算机组成原理,3.75
56114240705,可视化程序设计,4.15
56114240705,面向对象程序设计,4.3
56114240705,人工智能,3
56114240705,数据结构,4.05
56114240705,数据库原理,3.35
56114240705,数字逻辑,3.85
56114240705,数字图像处理,3.6
56114240705,网页动画与三维网页制作,3.75
56114240705,移动平台软件开发,4
56114240706,.net应用开发,4.15
56114240706,C语言程序设计,4.75
56114240706,Linux系统编程,3.95
56114240706,Web应用开发,3.2
56114240706,XML技术,4
56114240706,编译原理,4.1
56114240706,操作系统,3.95
56114240706,计算机科学导论,3.85
56114240706,计算机网络原理,3.1
56114240706,计算机组成原理,3.85
56114240706,面向对象程序设计,4.5
56114240706,软件测试技术,3.5
56114240706,软件工程,3.25
56114240706,软件项目管理,3.45
56114240706,数据结构,3.65
56114240706,数据库管理技术,1.9
56114240706,数据库原理,4.05
56114240706,数字逻辑,3.95
56114240706,算法设计与分析,5
56114240706,统一建模语言,3.95
56114240707,C语言程序设计,4.9
56114240707,RFID原理与应用,3.45
56114240707,Web应用开发,3.8
56114240707,操作系统,3.35
56114240707,传感器技术,4.2
56114240707,机器学习,3.1
56114240707,计算机科学导论,4.15
56114240707,计算机离散结构,3.05
56114240707,计算机网络原理,3.65
56114240707,计算机组成原理,3.45
56114240707,面向对象程序设计,3.95
56114240707,嵌入式系统原理,3
56114240707,数据结构,2.1
56114240707,数据库原理,3.3
56114240707,数字逻辑,3
56114240707,信息安全技术,4.35
56114240708,C语言程序设计,3.95
56114240708,RFID原理与应用,3.2
56114240708,Web应用开发,3
56114240708,操作系统,3.7
56114240708,传感器技术,3.45
56114240708,机器学习,3.05
56114240708,计算机科学导论,3.55
56114240708,计算机离散结构,3.6
56114240708,计算机网络原理,2.75
56114240708,计算机组成原理,3
56114240708,面向对象程序设计,4.05
56114240708,嵌入式系统原理,3.1
56114240708,数据结构,3.35
56114240708,数据库原理,4.3
56114240708,数字逻辑,4.05
56114240709,C语言程序设计,4.35
56114240709,RFID原理与应用,4.05
56114240709,Web应用开发,4
56114240709,操作系统,3.5
56114240709,传感器技术,3.55
56114240709,机器学习,3.05
56114240709,计算机科学导论,4
56114240709,计算机离散结构,3.6
56114240709,计算机网络原理,3.5
56114240709,计算机组成原理,3
56114240709,面向对象程序设计,4.25
56114240709,嵌入式系统原理,3
56114240709,数据结构,3.25
56114240709,数据库原理,4.05
56114240709,数字逻辑,3.85
56114240709,网络协议分析,4
56114240710,C语言程序设计,3.9
56114240710,JAVA应用开发,3.9
56114240710,OpenGL图形编程,3.75
56114240710,操作系统,4.2
56114240710,计算机科学导论,3.8
56114240710,计算机离散结构,4.55
56114240710,计算机图形学,4.95
56114240710,计算机网络原理,3.2
56114240710,计算机组成原理,3.35
56114240710,可视化程序设计,3.4
56114240710,面向对象程序设计,4.15
56114240710,人工智能,3.2
56114240710,数据结构,3.8
56114240710,数据库原理,4.25
56114240710,数字逻辑,2.65
56114240710,数字图像处理,3.65
56114240710,网页动画与三维网页制作,3.55
56114240710,移动平台软件开发,3.05
56114240711,.net应用开发,3.75
56114240711,C语言程序设计,4.65
56114240711,Linux系统编程,3.95
56114240711,Web应用开发,3.85
56114240711,XML技术,4
56114240711,编译原理,3.2
56114240711,操作系统,3.7
56114240711,计算机科学导论,3.75
56114240711,计算机网络原理,2.3
56114240711,计算机组成原理,3.05
56114240711,面向对象程序设计,4.4
56114240711,软件测试技术,3.45
56114240711,软件工程,4.25
56114240711,软件项目管理,3.9
56114240711,数据结构,3.15
56114240711,数据库管理技术,2.7
56114240711,数据库原理,3.4
56114240711,数字逻辑,3.3
56114240711,算法设计与分析,4.4
56114240711,统一建模语言,3.7
56114240712,C语言程序设计,3.45
56114240712,JAVA应用开发,4.15
56114240712,OpenGL图形编程,4.25
56114240712,操作系统,3.75
56114240712,计算机科学导论,4.15
56114240712,计算机离散结构,3.7
56114240712,计算机图形学,4.2
56114240712,计算机网络原理,3.85
56114240712,计算机游戏基础,3.3
56114240712,计算机组成原理,3
56114240712,可视化程序设计,4
56114240712,面向对象程序设计,3.3
56114240712,人工智能,3.05
56114240712,数据结构,2.9
56114240712,数据库原理,3
56114240712,数字逻辑,2.6
56114240712,数字图像处理,3
56114240712,网页动画与三维网页制作,4.2
56114240712,移动平台软件开发,3.55
56114240713,C语言程序设计,4.5
56114240713,JAVA应用开发,3.95
56114240713,OpenGL图形编程,4.25
56114240713,操作系统,3.9
56114240713,计算机科学导论,3.8
56114240713,计算机离散结构,3.8
56114240713,计算机图形学,4.15
56114240713,计算机网络原理,3.2
56114240713,计算机游戏基础,3.45
56114240713,计算机组成原理,3
56114240713,可视化程序设计,4.05
56114240713,面向对象程序设计,3.75
56114240713,人工智能,3.1
56114240713,数据结构,4.05
56114240713,数据库原理,3.05
56114240713,数字逻辑,2.3
56114240713,数字图像处理,3
56114240713,网页动画与三维网页制作,3.35
56114240713,移动平台软件开发,3.5
56114240714,C语言程序设计,3.95
56114240714,RFID原理与应用,3.95
56114240714,Web应用开发,3.55
56114240714,操作系统,3.6
56114240714,传感器技术,3.8
56114240714,机器学习,3.15
56114240714,计算机科学导论,3.65
56114240714,计算机离散结构,3.85
56114240714,计算机网络原理,3.6
56114240714,计算机组成原理,3.05
56114240714,面向对象程序设计,4.15
56114240714,嵌入式系统原理,3
56114240714,数据结构,3.1
56114240714,数据库原理,4
56114240714,数字逻辑,3.1
56114240715,C语言程序设计,4.6
56114240715,JAVA应用开发,4.4
56114240715,OpenGL图形编程,4.75
56114240715,操作系统,4.6
56114240715,计算机科学导论,4.45
56114240715,计算机离散结构,4.45
56114240715,计算机图形学,4.35
56114240715,计算机网络原理,3.85
56114240715,计算机游戏基础,4.35
56114240715,计算机组成原理,3.9
56114240715,可视化程序设计,3.5
56114240715,面向对象程序设计,4.3
56114240715,人工智能,4.25
56114240715,数据结构,4.6
56114240715,数据库原理,3.55
56114240715,数字逻辑,4.35
56114240715,数字图像处理,5
56114240716,.net应用开发,4
56114240716,C语言程序设计,4.45
56114240716,Linux系统编程,4.35
56114240716,Web应用开发,2.8
56114240716,XML技术,3.7
56114240716,编译原理,3.15
56114240716,操作系统,3.7
56114240716,计算机科学导论,4.85
56114240716,计算机网络原理,3.85
56114240716,计算机组成原理,3.4
56114240716,面向对象程序设计,3.45
56114240716,软件测试技术,3.55
56114240716,软件工程,3.75
56114240716,软件项目管理,3.9
56114240716,数据结构,3.25
56114240716,数据库原理,3.85
56114240716,数字逻辑,3.95
56114240716,算法设计与分析,4.25
56114240716,统一建模语言,4.1
56114240717,.net应用开发,4.25
56114240717,C语言程序设计,4.05
56114240717,Linux系统编程,4.6
56114240717,Web应用开发,3.1
56114240717,XML技术,4
56114240717,编译原理,3.1
56114240717,操作系统,3.9
56114240717,计算机科学导论,3.45
56114240717,计算机网络原理,3.6
56114240717,计算机组成原理,3.05
56114240717,面向对象程序设计,3.5
56114240717,软件测试技术,3.65
56114240717,软件工程,4.25
56114240717,软件项目管理,3.55
56114240717,数据结构,3
56114240717,数据库原理,4.1
56114240717,数字逻辑,3.6
56114240717,算法设计与分析,4.6
56114240717,统一建模语言,4.1
56114240718,C语言程序设计,4.85
56114240718,JAVA应用开发,3.95
56114240718,OpenGL图形编程,3.75
56114240718,操作系统,4.2
56114240718,计算机科学导论,3.3
56114240718,计算机离散结构,4.5
56114240718,计算机图形学,4.35
56114240718,计算机网络原理,4.1
56114240718,计算机组成原理,3.35
56114240718,可视化程序设计,3.95
56114240718,面向对象程序设计,4.3
56114240718,人工智能,3.45
56114240718,数据结构,4.55
56114240718,数据库原理,4.1
56114240718,数字逻辑,2
56114240718,数字图像处理,3
56114240718,移动平台软件开发,3.2
56114240719,.net应用开发,4.7
56114240719,C语言程序设计,4.2
56114240719,Linux系统编程,4.4
56114240719,Python语言程序设计,4.75
56114240719,Web应用开发,3.1
56114240719,XML技术,4.35
56114240719,编译原理,3
56114240719,操作系统,4.1
56114240719,计算机科学导论,3
56114240719,计算机网络原理,3.9
56114240719,计算机组成原理,3.25
56114240719,面向对象程序设计,4
56114240719,软件测试技术,4.2
56114240719,软件工程,4.75
56114240719,数据结构,3.3
56114240719,数据库原理,3.85
56114240719,数字逻辑,3.75
56114240719,算法设计与分析,4.6
56114240719,统一建模语言,4.1
56114240720,.net应用开发,4.05
56114240720,C语言程序设计,4.55
56114240720,Linux系统编程,4.15
56114240720,Python语言程序设计,3.9
56114240720,Web应用开发,3.1
56114240720,XML技术,4
56114240720,编译原理,2.4
56114240720,操作系统,4.45
56114240720,计算机科学导论,3.75
56114240720,计算机网络原理,3.65
56114240720,计算机组成原理,3.25
56114240720,面向对象程序设计,2.25
56114240720,软件测试技术,3.6
56114240720,软件工程,3.25
56114240720,数据结构,3.3
56114240720,数据库原理,4.1
56114240720,数字逻辑,3.5
56114240720,算法设计与分析,4.9
56114240720,统一建模语言,4.1
56114240721,C语言程序设计,4.05
56114240721,RFID原理与应用,4.05
56114240721,Web应用开发,4.1
56114240721,操作系统,3.65
56114240721,传感器技术,3.8
56114240721,机器学习,3.15
56114240721,计算机科学导论,4.1
56114240721,计算机离散结构,3.35
56114240721,计算机网络原理,3.7
56114240721,计算机组成原理,3
56114240721,面向对象程序设计,4.3
56114240721,嵌入式系统原理,4.15
56114240721,数据结构,3
56114240721,数据库原理,3.95
56114240721,数字逻辑,3.55
56114240722,.net应用开发,3.95
56114240722,C语言程序设计,4.2
56114240722,Linux系统编程,3.6
56114240722,Web应用开发,3.75
56114240722,XML技术,4.35
56114240722,编译原理,3.8
56114240722,操作系统,3.85
56114240722,计算机科学导论,3.65
56114240722,计算机网络原理,3.8
56114240722,计算机组成原理,3
56114240722,面向对象程序设计,4.05
56114240722,软件测试技术,4
56114240722,软件工程,4.75
56114240722,数据结构,3.2
56114240722,数据库原理,4.3
56114240722,数字逻辑,3
56114240722,算法设计与分析,4.75
56114240722,统一建模语言,4.1
56114240723,C语言程序设计,3.95
56114240723,JAVA应用开发,3.4
56114240723,OpenGL图形编程,4.25
56114240723,操作系统,3.75
56114240723,计算机科学导论,4.15
56114240723,计算机离散结构,3
56114240723,计算机图形学,4.15
56114240723,计算机网络原理,1.9
56114240723,计算机游戏基础,4.1
56114240723,计算机组成原理,2.75
56114240723,可视化程序设计,4.1
56114240723,面向对象程序设计,3.6
56114240723,人工智能,1.3
56114240723,数据结构,3.4
56114240723,数据库原理,3.15
56114240723,数字逻辑,2.15
56114240723,数字图像处理,3
56114240723,网页动画与三维网页制作,3.85
56114240723,移动平台软件开发,3.85
56114240725,.net应用开发,4.45
56114240725,C语言程序设计,4.3
56114240725,Linux系统编程,3.85
56114240725,Python语言程序设计,4.65
56114240725,XML技术,4.35
56114240725,编译原理,3.15
56114240725,操作系统,4.35
56114240725,计算机科学导论,4.2
56114240725,计算机网络原理,4.45
56114240725,计算机组成原理,3.6
56114240725,面向对象程序设计,3.95
56114240725,软件测试技术,5
56114240725,软件工程,4.75
56114240725,数据结构,3.45
56114240725,数据库管理技术,4
56114240725,数据库原理,4.35
56114240725,数字逻辑,3.75
56114240725,算法设计与分析,4.6
56114240725,统一建模语言,4.2
56114240726,C语言程序设计,4.3
56114240726,JAVA应用开发,4.6
56114240726,OpenGL图形编程,4.75
56114240726,操作系统,3.7
56114240726,计算机科学导论,4.95
56114240726,计算机离散结构,3.85
56114240726,计算机图形学,3.85
56114240726,计算机网络原理,2.6
56114240726,计算机游戏基础,3.5
56114240726,计算机组成原理,3.65
56114240726,可视化程序设计,3.8
56114240726,面向对象程序设计,3.8
56114240726,人工智能,3.55
56114240726,数据结构,3.55
56114240726,数据库原理,3.45
56114240726,数字逻辑,2.35
56114240726,数字图像处理,4.05
56114240726,网页动画与三维网页制作,3.95
56114240726,移动平台软件开发,3.65
56114240727,C语言程序设计,3.6
56114240727,JAVA应用开发,4.85
56114240727,OpenGL图形编程,3.75
56114240727,操作系统,4.5
56114240727,计算机科学导论,4
56114240727,计算机离散结构,4
56114240727,计算机图形学,4.8
56114240727,计算机网络原理,3.45
56114240727,计算机组成原理,3.7
56114240727,可视化程序设计,3.9
56114240727,面向对象程序设计,3.7
56114240727,人工智能,3.05
56114240727,数据结构,4.15
56114240727,数据库原理,4.1
56114240727,数字逻辑,3.4
56114240727,数字图像处理,3
56114240727,网页动画与三维网页制作,3.4
56114240728,.net应用开发,4.25
56114240728,C语言程序设计,4.65
56114240728,Linux系统编程,3.95
56114240728,Python语言程序设计,4.4
56114240728,XML技术,4.35
56114240728,编译原理,3.95
56114240728,操作系统,4.1
56114240728,计算机科学导论,3.5
56114240728,计算机网络原理,3.95
56114240728,计算机组成原理,3.15
56114240728,面向对象程序设计,3.85
56114240728,软件测试技术,3.7
56114240728,软件工程,4.75
56114240728,数据结构,3.15
56114240728,数据库管理技术,3.95
56114240728,数据库原理,3.85
56114240728,数字逻辑,3
56114240728,算法设计与分析,4.5
56114240728,统一建模语言,4.25
56114240729,C语言程序设计,4.6
56114240729,RFID原理与应用,3.95
56114240729,Web应用开发,3.5
56114240729,操作系统,3.5
56114240729,传感器技术,4.05
56114240729,机器学习,3.2
56114240729,计算机科学导论,3.4
56114240729,计算机离散结构,3.85
56114240729,计算机网络原理,4.05
56114240729,计算机组成原理,3.5
56114240729,面向对象程序设计,3.9
56114240729,嵌入式系统原理,3.15
56114240729,数据结构,4.1
56114240729,数据库原理,3.8
56114240729,数字逻辑,3.3
56114240729,网络协议分析,3.7
56114240801,C语言程序设计,3.85
56114240801,JAVA应用开发,3.6
56114240801,OpenGL图形编程,3.75
56114240801,操作系统,4.2
56114240801,计算机科学导论,3.5
56114240801,计算机离散结构,3.8
56114240801,计算机图形学,4.55
56114240801,计算机网络原理,3.45
56114240801,计算机游戏基础,3.8
56114240801,计算机组成原理,3.5
56114240801,可视化程序设计,3.75
56114240801,面向对象程序设计,3.2
56114240801,人工智能,3.15
56114240801,数据结构,3.55
56114240801,数据库原理,3
56114240801,数字逻辑,3.2
56114240801,数字图像处理,3
56114240801,网页动画与三维网页制作,3.4
56114240801,移动平台软件开发,3.6
56114240802,C语言程序设计,4.65
56114240802,RFID原理与应用,3.3
56114240802,Web应用开发,4.8
56114240802,操作系统,4
56114240802,传感器技术,3.85
56114240802,机器学习,3.15
56114240802,计算机科学导论,3.9
56114240802,计算机离散结构,4.25
56114240802,计算机网络原理,4
56114240802,计算机组成原理,3.6
56114240802,面向对象程序设计,3.85
56114240802,嵌入式系统原理,3.95
56114240802,数据结构,3.05
56114240802,数据库原理,4.5
56114240802,数字逻辑,4.4
56114240802,网络协议分析,4.6
56114240803,C语言程序设计,4.65
56114240803,计算机科学导论,3.8
56114240804,.net应用开发,4.5
56114240804,C语言程序设计,4.9
56114240804,Linux系统编程,4.2
56114240804,Python语言程序设计,4.35
56114240804,Web应用开发,3.3
56114240804,XML技术,4.5
56114240804,编译原理,4.45
56114240804,操作系统,4.4
56114240804,计算机科学导论,3.55
